,accuracy,true_positive_rate,true_negative_rate,precision,false_positive_rate,f1_score,time spent(training),time spent(testing),n_internal,n_params
99,0.9194708081679609,0.9308035714285714,0.9155366137156141,0.7927756653992395,0.08446338628438589,0.8562628336755647,3.3718834999999956,0.7588302999999996,50,7852
100,0.9232096635030198,0.9743303571428571,0.9054629988376598,0.7815577439570277,0.09453700116234018,0.8673621460506706,0.5846769000000052,0.18684089999999287,5,112
101,0.9335634167385677,0.9654017857142857,0.9225106547849671,0.812206572769953,0.07748934521503294,0.8822029576746558,0.9223346999999933,0.27263349999998354,10,372
102,0.9338510209951107,0.9698660714285714,0.9213483146067416,0.8106343283582089,0.07865168539325842,0.883130081300813,1.0806335999999988,0.36202019999998925,15,782
103,0.9315501869427667,0.9631696428571429,0.9205734211545913,0.8080524344569289,0.07942657884540875,0.8788187372708758,1.4756724000000077,0.40545620000000326,20,1342
104,0.9344262295081968,0.9609375,0.9252227818674932,0.816888045540797,0.07477721813250678,0.8830769230769231,1.7023595000000284,0.47210710000001654,25,2052
105,0.9295369571469658,0.9575892857142857,0.9197985277024409,0.8056338028169014,0.08020147229755908,0.8750637429882713,1.853039200000012,0.5181206000000316,30,2912
106,0.9352890422778257,0.9620535714285714,0.9259976753196435,0.818613485280152,0.07400232468035645,0.8845561826577734,2.2119259000000397,0.5943712000000119,35,3922
107,0.9303997699165948,0.9464285714285714,0.924835335141418,0.8138195777351248,0.07516466485858195,0.8751289989680081,2.732115599999986,0.6209396000000424,40,5082
108,0.9321253954558527,0.9486607142857143,0.9263851220457188,0.8173076923076923,0.07361487795428129,0.878099173553719,2.9134617000000276,0.7444938999999522,45,6392
109,0.9246476847857348,0.9397321428571429,0.9194110809763657,0.8019047619047619,0.08058891902363426,0.8653648509763618,3.2819476000000236,0.7730065000000081,50,7852
110,0.9260857060684499,0.9732142857142857,0.9097249128244866,0.7891402714932126,0.09027508717551337,0.8715642178910544,0.5851357999999891,0.1887047000000166,5,112
111,0.9303997699165948,0.9743303571428571,0.915149166989539,0.7994505494505495,0.08485083301046106,0.8782696177062376,0.9238955999999803,0.27898389999995743,10,372
112,0.9338510209951107,0.9698660714285714,0.9213483146067416,0.8106343283582089,0.07865168539325842,0.883130081300813,1.1636184999999841,0.34994660000000977,15,782
113,0.9358642507909117,0.9631696428571429,0.9263851220457188,0.8195631528964862,0.07361487795428129,0.8855823499230375,1.4159970000000044,0.3989500999999791,20,1342
114,0.9364394593039977,0.9654017857142857,0.9263851220457188,0.8199052132701422,0.07361487795428129,0.8867247565351102,1.6473467999999798,0.44750740000000633,25,2052
115,0.9341386252516537,0.9609375,0.924835335141418,0.8161137440758294,0.07516466485858195,0.8826242952332136,1.8946789000000308,0.5192697999999609,30,2912
116,0.9315501869427667,0.953125,0.9240604416892677,0.8133333333333334,0.07593955831073228,0.8776978417266187,2.1327276999999754,0.5882877000000235,35,3922
117,0.9286741443773368,0.9441964285714286,0.9232855482371174,0.8103448275862069,0.07671445176288261,0.8721649484536081,2.732178500000032,0.6279496000000222,40,5082
118,0.9240724762726489,0.9397321428571429,0.9186361875242154,0.8003802281368821,0.08136381247578459,0.864476386036961,3.0010268000000337,0.702248099999963,45,6392
119,0.9260857060684499,0.9453125,0.9194110809763657,0.8028436018957346,0.08058891902363426,0.868272680676576,3.35841240000002,0.7963684000000057,50,7852
120,0.9301121656600517,0.9676339285714286,0.9170864006199148,0.8020351526364478,0.08291359938008523,0.8770864946889226,0.6202501999999868,0.18739530000004834,5,112
121,0.9246476847857348,0.9631696428571429,0.9112746997287873,0.7902930402930403,0.08872530027121271,0.8682092555331992,0.9141606999999681,0.2767794999999751,10,372
122,0.9301121656600517,0.9553571428571429,0.9213483146067416,0.8083097261567517,0.07865168539325842,0.8757033248081841,1.069340699999998,0.32881929999996373,15,782
123,0.9364394593039977,0.9709821428571429,0.9244478884153429,0.8169014084507042,0.0755521115846571,0.8873023967363589,1.3858129999999846,0.401783499999965,20,1342
124,0.9329882082254818,0.9676339285714286,0.9209608678806664,0.8095238095238095,0.0790391321193336,0.8815455007625826,1.7776707000000442,0.4476876999999604,25,2052
125,0.9344262295081968,0.9620535714285714,0.924835335141418,0.8162878787878788,0.07516466485858195,0.8831967213114754,1.903932599999962,0.5052063999999632,30,2912
126,0.9352890422778257,0.9475446428571429,0.9310344827586207,0.8266796494644596,0.06896551724137931,0.8829953198127926,2.167668600000013,0.5934085999999752,35,3922
127,0.9375898763301697,0.9553571428571429,0.9314219294846958,0.8286544046466602,0.06857807051530415,0.8875064800414721,2.696351600000014,0.6570535000000177,40,5082
128,0.9255104975553639,0.9352678571428571,0.9221232080588919,0.8065447545717036,0.0778767919411081,0.8661498708010336,2.915855899999997,0.7064035999999874,45,6392
129,0.9232096635030198,0.9341517857142857,0.9194110809763657,0.8009569377990431,0.08058891902363426,0.8624420401854715,3.3249773000000005,0.732676099999992,50,7852
130,0.9292493528904228,0.9776785714285714,0.9124370399070127,0.79491833030853,0.08756296009298721,0.8768768768768769,0.5891831999999795,0.19879220000001396,5,112
131,0.9298245614035088,0.9732142857142857,0.9147617202634638,0.7985347985347986,0.08523827973653622,0.8772635814889336,0.9235916000000088,0.28229369999996834,10,372
132,0.9355766465343687,0.9587053571428571,0.9275474622239442,0.8212237093690249,0.07245253777605579,0.8846549948506695,1.1871130000000107,0.3419984999999883,15,782
133,0.9327006039689387,0.9642857142857143,0.9217357613328168,0.8105065666041276,0.07826423866718327,0.8807339449541285,1.3701389999999947,0.4301520999999866,20,1342
134,0.9318377911993098,0.9654017857142857,0.9201859744285161,0.80765639589169,0.07981402557148393,0.8795119471276055,1.6708631000000196,0.4689771000000178,25,2052
135,0.9358642507909117,0.9587053571428571,0.9279349089500194,0.8220095693779904,0.07206509104998063,0.8851107676455434,1.8447199999999953,0.5009061999999744,30,2912
136,0.9303997699165948,0.9609375,0.9197985277024409,0.8061797752808989,0.08020147229755908,0.8767820773930755,2.1728105000000255,0.5520767000000433,35,3922
137,0.9283865401207938,0.9464285714285714,0.9221232080588919,0.8083889418493804,0.0778767919411081,0.8719794344473009,2.5585735000000227,0.6283182000000238,40,5082
138,0.9278113316077078,0.9397321428571429,0.9236729949631926,0.8103946102021174,0.07632700503680744,0.8702842377260983,2.9593172000000436,0.7126099000000181,45,6392
139,0.9214840379637619,0.9263392857142857,0.9197985277024409,0.8003857280617165,0.08020147229755908,0.8587687532333161,3.3732122000000118,0.8159518999999591,50,7852
140,0.9272361230946218,0.9821428571428571,0.908175125920186,0.7878245299910475,0.09182487407981403,0.8743169398907104,0.5935092000000282,0.19027560000000676,5,112
141,0.9315501869427667,0.9620535714285714,0.9209608678806664,0.8086303939962477,0.0790391321193336,0.8786952089704382,0.9335770000000139,0.27602999999999156,10,372
142,0.9303997699165948,0.9743303571428571,0.915149166989539,0.7994505494505495,0.08485083301046106,0.8782696177062376,1.0923741999999947,0.3363800999999853,15,782
143,0.9355766465343687,0.9642857142857143,0.9256102285935683,0.8181818181818182,0.07438977140643162,0.8852459016393442,1.3613507000000027,0.39349260000000186,20,1342
144,0.9332758124820247,0.9654017857142857,0.9221232080588919,0.8114446529080676,0.0778767919411081,0.8817533129459735,1.685728900000015,0.4703162000000134,25,2052
145,0.9332758124820247,0.9620535714285714,0.9232855482371174,0.8132075471698114,0.07671445176288261,0.8813905930470348,1.8521743000000015,0.5397928000000434,30,2912
146,0.9315501869427667,0.9575892857142857,0.9225106547849671,0.8109640831758034,0.07748934521503294,0.8781985670419652,2.174283100000025,0.5850930999999946,35,3922
147,0.9292493528904228,0.9520089285714286,0.9213483146067416,0.8077651515151515,0.07865168539325842,0.8739754098360656,2.814148799999998,0.6252062999999453,40,5082
148,0.9263733103249928,0.9386160714285714,0.9221232080588919,0.8071017274472169,0.0778767919411081,0.8679050567595459,2.866262400000039,0.6878945999999928,45,6392
149,0.9229220592464769,0.9296875,0.9205734211545913,0.802504816955684,0.07942657884540875,0.861427094105481,3.4858019999999783,0.7369443000000047,50,7852
150,0.9327006039689387,0.9732142857142857,0.9186361875242154,0.8059149722735675,0.08136381247578459,0.8816986855409505,0.5958843000000229,0.1912674000000152,5,112
151,0.9329882082254818,0.9698660714285714,0.9201859744285161,0.8083720930232559,0.07981402557148393,0.8817858954845257,0.9197748999999931,0.27060870000002524,10,372
152,0.9280989358642507,0.9575892857142857,0.9178612940720651,0.8018691588785046,0.08213870592793492,0.8728382502543235,1.1263582999999926,0.34435659999996915,15,782
153,0.9335634167385677,0.9631696428571429,0.9232855482371174,0.8133836003770029,0.07671445176288261,0.8819621870209504,1.4331247999999732,0.4146235000000047,20,1342
154,0.9289617486338798,0.9587053571428571,0.9186361875242154,0.80355472404116,0.08136381247578459,0.8743002544529261,1.6437896999999566,0.4529117999999812,25,2052
155,0.9301121656600517,0.9631696428571429,0.9186361875242154,0.804287045666356,0.08136381247578459,0.8765871000507873,1.8555809999999724,0.5026517000000013,30,2912
156,0.9312625826862237,0.9508928571428571,0.9244478884153429,0.8137535816618912,0.0755521115846571,0.8769943386515697,2.1870599000000084,0.5826806000000033,35,3922
157,0.9327006039689387,0.9475446428571429,0.9275474622239442,0.8194980694980695,0.07245253777605579,0.8788819875776398,2.635428100000013,0.6211521999999832,40,5082
158,0.9257981018119068,0.9330357142857143,0.9232855482371174,0.8085106382978723,0.07671445176288261,0.8663212435233161,3.0153220999999917,0.6745348000000035,45,6392
159,0.9255104975553639,0.9363839285714286,0.9217357613328168,0.8059558117195005,0.07826423866718327,0.8662880743417656,3.4771043999999733,0.769602099999986,50,7852
160,0.9303997699165948,0.9732142857142857,0.9155366137156141,0.8,0.08446338628438589,0.878147029204431,0.5784797000000026,0.19720619999998235,5,112
161,0.9335634167385677,0.9676339285714286,0.9217357613328168,0.8110383536014967,0.07826423866718327,0.8824427480916031,0.9667325000000346,0.3024793000000159,10,372
162,0.9364394593039977,0.9698660714285714,0.924835335141418,0.8174976481655691,0.07516466485858195,0.8871873404798367,1.1424147000000175,0.3645897999999761,15,782
163,0.9358642507909117,0.9665178571428571,0.9252227818674932,0.817752596789424,0.07477721813250678,0.8859335038363171,1.3541104999999902,0.4015038000000004,20,1342
164,0.9321253954558527,0.9575892857142857,0.9232855482371174,0.8125,0.07671445176288261,0.8790983606557378,1.710592599999984,0.46085819999996147,25,2052
165,0.9338510209951107,0.9609375,0.9244478884153429,0.8153409090909091,0.0755521115846571,0.8821721311475409,1.889144300000055,0.488584200000048,30,2912
166,0.9269485188380788,0.9575892857142857,0.9163115071677644,0.7988826815642458,0.08368849283223556,0.8710659898477158,2.22028610000001,0.5613096000000155,35,3922
167,0.9206212251941329,0.9430803571428571,0.9128244866330879,0.7897196261682243,0.08717551336691205,0.8596134282807731,2.638082499999996,0.6215768999999796,40,5082
168,0.9324129997123958,0.9464285714285714,0.9275474622239442,0.8193236714975846,0.07245253777605579,0.8783013982392542,3.0110641999999643,0.6941613999999845,45,6392
169,0.9252228932988208,0.9296875,0.9236729949631926,0.8087378640776699,0.07632700503680744,0.8650051921079958,3.368559199999993,0.7360766000000467,50,7852
170,0.9338510209951107,0.9698660714285714,0.9213483146067416,0.8106343283582089,0.07865168539325842,0.883130081300813,0.5931141000000366,0.197834700000044,5,112
171,0.9292493528904228,0.9698660714285714,0.915149166989539,0.7987132352941176,0.08485083301046106,0.876008064516129,0.955484599999977,0.2792376999999533,10,372
172,0.9347138337647397,0.96875,0.9228981015110422,0.8134957825679475,0.07710189848895777,0.8843606724401427,1.0621927999999912,0.3276104999999916,15,782
173,0.9344262295081968,0.96875,0.9225106547849671,0.8127340823970037,0.07748934521503294,0.8839103869653768,1.3932590000000005,0.4264677000000461,20,1342
174,0.9327006039689387,0.9575892857142857,0.9240604416892677,0.8140417457305503,0.07593955831073228,0.8800000000000001,1.630429499999991,0.4553937000000019,25,2052
175,0.9246476847857348,0.9520089285714286,0.915149166989539,0.7957089552238806,0.08485083301046106,0.8668699186991872,1.8898372999999538,0.5207522999999696,30,2912
176,0.9358642507909117,0.9564732142857143,0.9287098024021697,0.8232468780019212,0.0712901975978303,0.884873515745999,2.2718785999999795,0.5794492999999648,35,3922
177,0.9280989358642507,0.9296875,0.9275474622239442,0.8166666666666667,0.07245253777605579,0.8695198329853863,2.575223400000027,0.6159996999999748,40,5082
178,0.9292493528904228,0.9508928571428571,0.9217357613328168,0.8083491461100569,0.07826423866718327,0.8738461538461539,2.976461000000029,0.7107687999999825,45,6392
179,0.9234972677595629,0.9263392857142857,0.9225106547849671,0.8058252427184466,0.07748934521503294,0.8618899273104881,3.408961799999986,0.7822472000000289,50,7852
180,0.9286741443773368,0.9754464285714286,0.9124370399070127,0.7945454545454546,0.08756296009298721,0.875751503006012,0.5927843000000053,0.1937530999999808,5,112
181,0.9312625826862237,0.9720982142857143,0.9170864006199148,0.8027649769585253,0.08291359938008523,0.8793538616860171,0.9192635999999652,0.2751753000000008,10,372
182,0.9387402933563417,0.96875,0.9283223556760946,0.8243114909781576,0.07167764432390546,0.8907131862493587,1.056162000000029,0.3429776000000402,15,782
183,0.9373022720736267,0.9676339285714286,0.9267725687717939,0.8210227272727273,0.07322743122820612,0.8883196721311475,1.416179999999997,0.37607809999997244,20,1342
184,0.9324129997123958,0.9609375,0.9225106547849671,0.8114985862393967,0.07748934521503294,0.8799182422074603,1.712788900000021,0.46560479999999416,25,2052
185,0.9378774805867127,0.9598214285714286,0.9302595893064703,0.8269230769230769,0.06974041069352964,0.8884297520661156,1.7459263999999735,0.5249049000000241,30,2912
186,0.9347138337647397,0.9575892857142857,0.9267725687717939,0.8194842406876791,0.07322743122820612,0.883170355120947,2.146310099999994,0.5642129000000295,35,3922
187,0.9309749784296808,0.9564732142857143,0.9221232080588919,0.8100189035916824,0.0778767919411081,0.8771750255885363,2.632210299999997,0.6168278999999757,40,5082
188,0.9234972677595629,0.921875,0.9240604416892677,0.8082191780821918,0.07593955831073228,0.8613138686131386,3.0789034000000015,0.6917944000000489,45,6392
189,0.9278113316077078,0.9464285714285714,0.9213483146067416,0.8068506184586108,0.07865168539325842,0.8710837185413457,3.454003699999987,0.7225204000000076,50,7852
190,0.9211964337072188,0.9743303571428571,0.9027508717551337,0.7766903914590747,0.09724912824486633,0.8643564356435643,0.600755300000003,0.19745540000002393,5,112
191,0.9295369571469658,0.9631696428571429,0.9178612940720651,0.8027906976744186,0.08213870592793492,0.8756976154236429,0.9217670999999541,0.2758309999999824,10,372
192,0.9298245614035088,0.9654017857142857,0.9174738473459899,0.8024118738404453,0.08252615265401007,0.8763931104356636,1.0858096999999702,0.33117260000000215,15,782
193,0.9324129997123958,0.9709821428571429,0.9190236342502905,0.8063021316033364,0.08097636574970941,0.8810126582278481,1.4361162999999806,0.3848221999999737,20,1342
194,0.9352890422778257,0.9765625,0.9209608678806664,0.8109360518999074,0.0790391321193336,0.8860759493670887,1.7360098000000335,0.4509048000000462,25,2052
195,0.9327006039689387,0.9564732142857143,0.9244478884153429,0.814638783269962,0.0755521115846571,0.8798767967145791,1.9508526000000188,0.49553169999995816,30,2912
196,0.9321253954558527,0.9564732142857143,0.9236729949631926,0.8130929791271347,0.07632700503680744,0.878974358974359,2.183479700000021,0.5621845000000008,35,3922
197,0.9324129997123958,0.9464285714285714,0.9275474622239442,0.8193236714975846,0.07245253777605579,0.8783013982392542,2.690236700000014,0.6310920999999894,40,5082
198,0.9301121656600517,0.9441964285714286,0.9252227818674932,0.8142444658325313,0.07477721813250678,0.8744186046511628,2.965335200000027,0.7074696000000245,45,6392
199,0.9257981018119068,0.9285714285714286,0.924835335141418,0.8109161793372319,0.07516466485858195,0.8657648283038502,3.4089881000000446,0.7639512000000082,50,7852
